aoi-2___8___1.artofillusion.ApplicationPreferences,calls,aoi-2___8___1.artofillusion.ArtOfIllusion,ApplicationPreferences uses ArtOfIllusion [1]
aoi-2___8___1.artofillusion.ApplicationPreferences,calls,aoi-2___8___1.artofillusion.PluginRegistry,ApplicationPreferences uses PluginRegistry [4]
aoi-2___8___1.artofillusion.ApplicationPreferences,returns,aoi-2___8___1.artofillusion.Renderer,ApplicationPreferences uses Renderer [16]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.Scene,ApplicationPreferences uses Scene [3]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.math.BoundingBox,ApplicationPreferences uses BoundingBox [2]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.math.Vec3,ApplicationPreferences uses Vec3 [4]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.object.Object3D,ApplicationPreferences uses Object3D [2]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.object.ObjectInfo,ApplicationPreferences uses ObjectInfo [4]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.ui.EditingWindow,ApplicationPreferences uses EditingWindow [3]
aoi-2___8___1.artofillusion.ApplicationPreferences,references,aoi-2___8___1.artofillusion.ui.ThemeManager,ApplicationPreferences uses ThemeManager [15]
aoi-2___8___1.artofillusion.ApplicationPreferences,calls,aoi-2___8___1.artofillusion.ui.Translate,ApplicationPreferences uses Translate [4]
aoi-2___8___1.artofillusion.ArtOfIllusion,returns,aoi-2___8___1.artofillusion.ApplicationPreferences,ArtOfIllusion uses ApplicationPreferences [4]
aoi-2___8___1.artofillusion.ArtOfIllusion,has param,aoi-2___8___1.artofillusion.LayoutWindow,ArtOfIllusion uses LayoutWindow [12]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.ModellingApp,ArtOfIllusion uses ModellingApp [2]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.ModellingTool,ArtOfIllusion uses ModellingTool [1]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.Plugin,ArtOfIllusion uses Plugin [10]
aoi-2___8___1.artofillusion.ArtOfIllusion,calls,aoi-2___8___1.artofillusion.PluginRegistry,ArtOfIllusion uses PluginRegistry [10]
aoi-2___8___1.artofillusion.ArtOfIllusion,calls,aoi-2___8___1.artofillusion.RecentFiles,ArtOfIllusion uses RecentFiles [2]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.Renderer,ArtOfIllusion uses Renderer [1]
aoi-2___8___1.artofillusion.ArtOfIllusion,has param,aoi-2___8___1.artofillusion.Scene,ArtOfIllusion uses Scene [32]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.TitleWindow,ArtOfIllusion uses TitleWindow [3]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.Translator,ArtOfIllusion uses Translator [1]
aoi-2___8___1.artofillusion.ArtOfIllusion,references,aoi-2___8___1.artofillusion.UndoRecord,ArtOfIllusion uses UndoRecord [4]
aoi-2___8___1.artofillusion.ArtOfIllusion,calls,aoi-2___8___1.artofillusion.ViewerCanvas,ArtOfIllusion uses ViewerCanvas [1]
