derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,returns,derby-10___9___1___0.org.apache.derby.impl.sql.compile.Token,SQLParser uses Token [809]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,returns,derby-10___9___1___0.org.apache.derby.impl.sql.compile.ParseException,SQLParser uses ParseException [557]
derby-10___9___1___0.org.apache.derby.client.am.ResultSet,throws,derby-10___9___1___0.org.apache.derby.client.am.SqlException,ResultSet uses SqlException [444]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,throws,derby-10___9___1___0.org.apache.derby.iapi.error.StandardException,SQLParser uses StandardException [432]
derby-10___9___1___0.org.apache.derby.client.am.ResultSet,has param,derby-10___9___1___0.org.apache.derby.client.am.Agent,ResultSet uses Agent [385]
derby-10___9___1___0.org.apache.derby.impl.sql.catalog.DataDictionaryImpl,returns,derby-10___9___1___0.org.apache.derby.impl.sql.catalog.TabInfoImpl,DataDictionaryImpl uses TabInfoImpl [299]
derby-10___9___1___0.org.apache.derby.client.net.NetConnectionReply,extends,derby-10___9___1___0.org.apache.derby.client.net.Reply,NetConnectionReply uses Reply [274]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.ResultColumnList,returns,derby-10___9___1___0.org.apache.derby.impl.sql.compile.ResultColumn,ResultColumnList uses ResultColumn [270]
derby-10___9___1___0.org.apache.derby.impl.sql.catalog.DataDictionaryImpl,returns,derby-10___9___1___0.org.apache.derby.iapi.error.StandardException,DataDictionaryImpl uses StandardException [267]
derby-10___9___1___0.org.apache.derby.impl.drda.DRDAConnThread,returns,derby-10___9___1___0.org.apache.derby.impl.drda.DRDAStatement,DRDAConnThread uses DRDAStatement [223]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,returns,derby-10___9___1___0.org.apache.derby.iapi.sql.compile.NodeFactory,SQLParser uses NodeFactory [222]
derby-10___9___1___0.org.apache.derby.impl.drda.DRDAConnThread,returns,derby-10___9___1___0.org.apache.derby.impl.drda.DDMWriter,DRDAConnThread uses DDMWriter [219]
derby-10___9___1___0.org.apache.derby.client.am.ResultSet,references,derby-10___9___1___0.org.apache.derby.client.am.LogWriter,ResultSet uses LogWriter [210]
derby-10___9___1___0.org.apache.derby.client.net.NetStatementReply,calls,derby-10___9___1___0.org.apache.derby.client.net.Reply,NetStatementReply uses Reply [198]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.ResultColumnList,extends,derby-10___9___1___0.org.apache.derby.impl.sql.compile.QueryTreeNodeVector,ResultColumnList uses QueryTreeNodeVector [195]
derby-10___9___1___0.java.sql.ResultSet,throws,derby-10___9___1___0.java.sql.SQLException,ResultSet uses SQLException [187]
derby-10___9___1___0.org.apache.derby.impl.sql.catalog.DataDictionaryImpl,returns,derby-10___9___1___0.org.apache.derby.iapi.store.access.TransactionController,DataDictionaryImpl uses TransactionController [185]
derby-10___9___1___0.org.apache.derby.client.am.DatabaseMetaData,throws,derby-10___9___1___0.java.sql.SQLException,DatabaseMetaData uses SQLException [182]
derby-10___9___1___0.org.apache.derby.client.am.ResultSet,returns,derby-10___9___1___0.java.sql.SQLException,ResultSet uses SQLException [180]
derby-10___9___1___0.org.apache.derby.impl.jdbc.EmbedResultSet,returns,derby-10___9___1___0.java.sql.SQLException,EmbedResultSet uses SQLException [177]
derby-10___9___1___0.java.sql.DatabaseMetaData,throws,derby-10___9___1___0.java.sql.SQLException,DatabaseMetaData uses SQLException [172]
derby-10___9___1___0.org.apache.derby.impl.tools.ij.ij,returns,derby-10___9___1___0.org.apache.derby.impl.tools.ij.Token,ij uses Token [172]
derby-10___9___1___0.org.apache.derby.client.am.Connection,throws,derby-10___9___1___0.org.apache.derby.client.am.SqlException,Connection uses SqlException [169]
derby-10___9___1___0.org.apache.derby.impl.drda.DRDAConnThread,returns,derby-10___9___1___0.org.apache.derby.impl.drda.DDMReader,DRDAConnThread uses DDMReader [169]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,returns,derby-10___9___1___0.org.apache.derby.iapi.services.context.ContextManager,SQLParser uses ContextManager [168]
derby-10___9___1___0.org.apache.derby.impl.drda.DRDAConnThread,has param,derby-10___9___1___0.org.apache.derby.impl.drda.DRDAProtocolException,DRDAConnThread uses DRDAProtocolException [164]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.PredicateList,returns,derby-10___9___1___0.org.apache.derby.impl.sql.compile.Predicate,PredicateList uses Predicate [161]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,references,derby-10___9___1___0.org.apache.derby.iapi.sql.compile.Node,SQLParser uses Node [159]
derby-10___9___1___0.org.apache.derby.vti.UpdatableVTITemplate,throws,derby-10___9___1___0.java.sql.SQLException,UpdatableVTITemplate uses SQLException [147]
derby-10___9___1___0.org.apache.derby.impl.store.raw.data.StoredPage,returns,derby-10___9___1___0.org.apache.derby.impl.store.raw.data.StoredRecordHeader,StoredPage uses StoredRecordHeader [144]
derby-10___9___1___0.org.apache.derby.client.net.NetConnectionReply,throws,derby-10___9___1___0.org.apache.derby.client.am.DisconnectException,NetConnectionReply uses DisconnectException [141]
derby-10___9___1___0.org.apache.derby.vti.VTITemplate,throws,derby-10___9___1___0.java.sql.SQLException,VTITemplate uses SQLException [139]
derby-10___9___1___0.org.apache.derby.impl.sql.catalog.DataDictionaryImpl,returns,derby-10___9___1___0.org.apache.derby.catalog.UUID,DataDictionaryImpl uses UUID [137]
derby-10___9___1___0.org.apache.derby.vti.StringColumnVTI,returns,derby-10___9___1___0.java.sql.SQLException,StringColumnVTI uses SQLException [129]
derby-10___9___1___0.org.apache.derby.impl.load.Import,returns,derby-10___9___1___0.java.sql.SQLException,Import uses SQLException [129]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.SQLParser,returns,derby-10___9___1___0.org.apache.derby.impl.sql.compile.ValueNode,SQLParser uses ValueNode [128]
derby-10___9___1___0.org.apache.derby.impl.storeless.EmptyDictionary,throws,derby-10___9___1___0.org.apache.derby.iapi.error.StandardException,EmptyDictionary uses StandardException [126]
derby-10___9___1___0.org.apache.derby.iapi.sql.dictionary.DataDictionary,throws,derby-10___9___1___0.org.apache.derby.iapi.error.StandardException,DataDictionary uses StandardException [126]
derby-10___9___1___0.org.apache.derby.diag.StatementDuration,throws,derby-10___9___1___0.java.sql.SQLException,StatementDuration uses SQLException [126]
derby-10___9___1___0.org.apache.derby.client.am.Connection,returns,derby-10___9___1___0.org.apache.derby.client.am.Agent,Connection uses Agent [125]
derby-10___9___1___0.org.apache.derby.diag.ContainedRoles,throws,derby-10___9___1___0.java.sql.SQLException,ContainedRoles uses SQLException [124]
derby-10___9___1___0.org.apache.derby.diag.ErrorLogReader,throws,derby-10___9___1___0.java.sql.SQLException,ErrorLogReader uses SQLException [123]
derby-10___9___1___0.org.apache.derby.catalog.GetProcedureColumns,throws,derby-10___9___1___0.java.sql.SQLException,GetProcedureColumns uses SQLException [123]
derby-10___9___1___0.org.apache.derby.diag.ErrorMessages,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,ErrorMessages uses VTITemplate [123]
derby-10___9___1___0.org.apache.derby.catalog.GetProcedureColumns,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,GetProcedureColumns uses VTITemplate [123]
derby-10___9___1___0.org.apache.derby.diag.StatementDuration,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,StatementDuration uses VTITemplate [122]
derby-10___9___1___0.org.apache.derby.diag.LockTable,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,LockTable uses VTITemplate [122]
derby-10___9___1___0.org.apache.derby.diag.ErrorLogReader,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,ErrorLogReader uses VTITemplate [122]
derby-10___9___1___0.org.apache.derby.diag.ContainedRoles,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,ContainedRoles uses VTITemplate [122]
derby-10___9___1___0.org.apache.derby.diag.ErrorMessages,throws,derby-10___9___1___0.java.sql.SQLException,ErrorMessages uses SQLException [121]
derby-10___9___1___0.org.apache.derby.diag.TransactionTable,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,TransactionTable uses VTITemplate [121]
derby-10___9___1___0.org.apache.derby.impl.store.raw.data.StoredPage,throws,derby-10___9___1___0.org.apache.derby.iapi.error.StandardException,StoredPage uses StandardException [120]
derby-10___9___1___0.org.apache.derby.diag.TransactionTable,throws,derby-10___9___1___0.java.sql.SQLException,TransactionTable uses SQLException [120]
derby-10___9___1___0.org.apache.derby.diag.LockTable,throws,derby-10___9___1___0.java.sql.SQLException,LockTable uses SQLException [120]
derby-10___9___1___0.org.apache.derby.impl.sql.compile.ResultColumnList,references,derby-10___9___1___0.org.apache.derby.impl.sql.compile.QueryTreeNode,ResultColumnList uses QueryTreeNode [119]
derby-10___9___1___0.org.apache.derby.diag.StatementCache,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,StatementCache uses VTITemplate [119]
derby-10___9___1___0.org.apache.derby.diag.SpaceTable,extends,derby-10___9___1___0.org.apache.derby.vti.VTITemplate,SpaceTable uses VTITemplate [119]
derby-10___9___1___0.org.apache.derby.diag.StatementCache,throws,derby-10___9___1___0.java.sql.SQLException,StatementCache uses SQLException [117]
