galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Podcasting uses DefaultApplication [145]
galleon-2___3___0.org.lnicholls.galleon.server.ServerControlImpl,references,galleon-2___3___0.org.lnicholls.galleon.server.Server,ServerControlImpl uses Server [120]
galleon-2___3___0.org.lnicholls.galleon.togo.ToGo,returns,galleon-2___3___0.org.lnicholls.galleon.database.Video,ToGo uses Video [114]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Videocasting uses DefaultApplication [111]
galleon-2___3___0.org.lnicholls.galleon.apps.music.Music,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Music uses DefaultApplication [93]
galleon-2___3___0.org.lnicholls.galleon.gui.Galleon,returns,galleon-2___3___0.org.lnicholls.galleon.server.ServerControl,Galleon uses ServerControl [90]
galleon-2___3___0.org.lnicholls.galleon.database.VideoManager,returns,galleon-2___3___0.org.lnicholls.galleon.database.Video,VideoManager uses Video [88]
galleon-2___3___0.org.lnicholls.galleon.apps.iTunes.iTunes,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,iTunes uses DefaultApplication [88]
galleon-2___3___0.org.lnicholls.galleon.media.Mp3File,returns,galleon-2___3___0.org.lnicholls.galleon.database.Audio,Mp3File uses Audio [86]
galleon-2___3___0.org.lnicholls.galleon.apps.jukebox.Jukebox,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Jukebox uses DefaultApplication [84]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,references,galleon-2___3___0.org.lnicholls.galleon.database.VideocastTrack,Videocasting uses VideocastTrack [82]
galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,references,galleon-2___3___0.org.lnicholls.galleon.database.PodcastTrack,Podcasting uses PodcastTrack [81]
galleon-2___3___0.org.lnicholls.galleon.apps.musicOrganizer.MusicOrganizer,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,MusicOrganizer uses DefaultApplication [76]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,returns,galleon-2___3___0.org.lnicholls.galleon.database.Videocast,Videocasting uses Videocast [70]
galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,returns,galleon-2___3___0.org.lnicholls.galleon.database.Podcast,Podcasting uses Podcast [70]
galleon-2___3___0.org.lnicholls.galleon.apps.photos.Photos,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Photos uses DefaultApplication [70]
galleon-2___3___0.org.lnicholls.galleon.apps.shoutcast.Shoutcast,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Shoutcast uses DefaultApplication [69]
galleon-2___3___0.org.lnicholls.galleon.apps.music.Music,has param,galleon-2___3___0.org.lnicholls.galleon.util.FileSystemContainer,Music uses FileSystemContainer [68]
galleon-2___3___0.org.lnicholls.galleon.apps.playlists.Playlists,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultApplication,Playlists uses DefaultApplication [68]
galleon-2___3___0.org.lnicholls.galleon.apps.weather.Weather,returns,galleon-2___3___0.org.lnicholls.galleon.apps.weather.WeatherData,Weather uses WeatherData [67]
galleon-2___3___0.org.lnicholls.galleon.apps.togo.ToGo,returns,galleon-2___3___0.org.lnicholls.galleon.database.Video,ToGo uses Video [55]
galleon-2___3___0.org.lnicholls.galleon.gui.MainFrame,has param,galleon-2___3___0.org.lnicholls.galleon.server.ServerConfiguration,MainFrame uses ServerConfiguration [55]
galleon-2___3___0.org.lnicholls.galleon.media.VideoFile,returns,galleon-2___3___0.org.lnicholls.galleon.database.Video,VideoFile uses Video [54]
galleon-2___3___0.org.lnicholls.galleon.apps.photos.Photos,has param,galleon-2___3___0.org.lnicholls.galleon.util.FileSystemContainer,Photos uses FileSystemContainer [54]
galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,calls,galleon-2___3___0.org.lnicholls.galleon.util.Tools,Podcasting uses Tools [54]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultMenuScreen,Videocasting uses DefaultMenuScreen [53]
galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultMenuScreen,Podcasting uses DefaultMenuScreen [53]
galleon-2___3___0.org.lnicholls.galleon.apps.musicOrganizer.MusicOrganizer,extends,galleon-2___3___0.org.lnicholls.galleon.util.FileSystemContainer,MusicOrganizer uses FileSystemContainer [53]
galleon-2___3___0.org.lnicholls.galleon.goback.VideoServer,returns,galleon-2___3___0.org.lnicholls.galleon.database.Video,VideoServer uses Video [52]
galleon-2___3___0.org.lnicholls.galleon.gui.RulesPanel,has param,galleon-2___3___0.org.lnicholls.galleon.togo.Rule,RulesPanel uses Rule [52]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,calls,galleon-2___3___0.org.lnicholls.galleon.util.Tools,Videocasting uses Tools [52]
galleon-2___3___0.org.lnicholls.galleon.database.VideocastManager,returns,galleon-2___3___0.org.lnicholls.galleon.database.Videocast,VideocastManager uses Videocast [49]
galleon-2___3___0.org.lnicholls.galleon.util.Configurator,references,galleon-2___3___0.org.lnicholls.galleon.server.ServerConfiguration,Configurator uses ServerConfiguration [49]
galleon-2___3___0.org.lnicholls.galleon.apps.iTunes.iTunes,has param,galleon-2___3___0.org.lnicholls.galleon.util.FileSystemContainer,iTunes uses FileSystemContainer [49]
galleon-2___3___0.org.lnicholls.galleon.apps.videocasting.Videocasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultScreen,Videocasting uses DefaultScreen [49]
galleon-2___3___0.org.lnicholls.galleon.apps.podcasting.Podcasting,extends,galleon-2___3___0.org.lnicholls.galleon.widget.DefaultScreen,Podcasting uses DefaultScreen [49]
