class_name,method_name,cluster
TradeWebContextListener,context Initialized,cluster-2
AccountDataJSF,do Account Data,cluster-9
AccountDataJSF,get Account ID,cluster-9
AccountDataJSF,get All Orders,cluster-9
AccountDataJSF,get Balance,cluster-9
AccountDataJSF,get Closed Orders,cluster-9
AccountDataJSF,get Creation Date,cluster-9
AccountDataJSF,get Current Time,cluster-9
AccountDataJSF,get Gain,cluster-9
AccountDataJSF,get Gain HT ML,cluster-9
AccountDataJSF,get Gain Percent,cluster-9
AccountDataJSF,get Gain Percent HT ML,cluster-9
AccountDataJSF,get Holdings Total,cluster-9
AccountDataJSF,get Last Login,cluster-9
AccountDataJSF,get Login Count,cluster-9
AccountDataJSF,get Logout Count,cluster-9
AccountDataJSF,get Number Holdings,cluster-9
AccountDataJSF,get Number Of Order Rows,cluster-9
AccountDataJSF,get Number Of Orders,cluster-9
AccountDataJSF,get Open Balance,cluster-9
AccountDataJSF,get Profile ID,cluster-9
AccountDataJSF,get Session Creation Date,cluster-9
AccountDataJSF,get Sum Of Cash Holdings,cluster-9
AccountDataJSF,home,cluster-9
AccountDataJSF,set Account ID,cluster-9
AccountDataJSF,set All Orders,cluster-9
AccountDataJSF,set Balance,cluster-9
AccountDataJSF,set Closed Orders,cluster-9
AccountDataJSF,set Creation Date,cluster-9
AccountDataJSF,set Current Time,cluster-9
AccountDataJSF,set Gain,cluster-9
AccountDataJSF,set Gain Percent,cluster-9
AccountDataJSF,set Holdings Total,cluster-9
AccountDataJSF,set Last Login,cluster-9
AccountDataJSF,set Login Count,cluster-9
AccountDataJSF,set Logout Count,cluster-9
AccountDataJSF,set Number Holdings,cluster-9
AccountDataJSF,set Number Of Order Rows,cluster-9
AccountDataJSF,set Number Of Orders,cluster-9
AccountDataJSF,set Open Balance,cluster-9
AccountDataJSF,set Profile ID,cluster-9
AccountDataJSF,set Session Creation Date,cluster-9
AccountDataJSF,set Sum Of Cash Holdings,cluster-9
AccountDataJSF,toggle Show All Rows,cluster-9
ExternalContextProducer,produce Faces External Context,cluster-2
HoldingData,get Basis,cluster-10
HoldingData,get Gain,cluster-10
HoldingData,get Gain HT ML,cluster-10
HoldingData,get Holding ID,cluster-10
HoldingData,get Market Value,cluster-10
HoldingData,get Price,cluster-10
HoldingData,get Purchase Date,cluster-10
HoldingData,get Purchase Price,cluster-10
HoldingData,get Quantity,cluster-10
HoldingData,get Quote ID,cluster-10
HoldingData,set Basis,cluster-10
HoldingData,set Gain,cluster-10
HoldingData,set Holding ID,cluster-10
HoldingData,set Market Value,cluster-10
HoldingData,set Price,cluster-10
HoldingData,set Purchase Date,cluster-10
HoldingData,set Purchase Price,cluster-10
HoldingData,set Quantity,cluster-10
HoldingData,set Quote ID,cluster-10
QuoteJSF,buy,cluster-4
QuoteJSF,get All Quotes,cluster-4
QuoteJSF,get Data Table,cluster-4
QuoteJSF,get Quantity,cluster-4
QuoteJSF,get Quotes,cluster-4
QuoteJSF,get Quotes By Symbols,cluster-4
QuoteJSF,get Symbols,cluster-4
QuoteJSF,set Data Table,cluster-4
QuoteJSF,set Quantity,cluster-4
QuoteJSF,set Quotes,cluster-4
QuoteJSF,set Symbols,cluster-4
TradeActionProducer,produce Trade Action,cluster-2
LoginValidator,Login Validator,cluster-0
LoginValidator,validate,cluster-0
MarketSummaryJSF,get Gain Percent,cluster-4
MarketSummaryJSF,get Gain Percent HT ML,cluster-4
MarketSummaryJSF,get Market Summary,cluster-4
MarketSummaryJSF,get Open TS IA,cluster-4
MarketSummaryJSF,get Summary Date,cluster-4
MarketSummaryJSF,get Top Gainers,cluster-4
MarketSummaryJSF,get Top Losers,cluster-4
MarketSummaryJSF,get TS IA,cluster-4
MarketSummaryJSF,get Volume,cluster-4
MarketSummaryJSF,set Gain Percent,cluster-4
MarketSummaryJSF,set Open TS IA,cluster-4
MarketSummaryJSF,set Summary Date,cluster-4
MarketSummaryJSF,set Top Gainers,cluster-4
MarketSummaryJSF,set Top Losers,cluster-4
MarketSummaryJSF,set TS IA,cluster-4
MarketSummaryJSF,set Volume,cluster-4
OrderData,get Order Fee,cluster-10
OrderData,get Order ID,cluster-10
OrderData,get Order Status,cluster-10
OrderData,get Order Type,cluster-10
OrderData,get Price,cluster-10
OrderData,get Quantity,cluster-10
OrderData,get Symbol,cluster-10
OrderData,get Total,cluster-10
OrderData,Order Data,cluster-10
OrderData,Order Data,cluster-10
OrderData,set Completion Date,cluster-10
OrderData,set Open Date,cluster-10
OrderData,set Order Fee,cluster-10
OrderData,set Order ID,cluster-10
OrderData,set Order Status,cluster-10
OrderData,set Order Type,cluster-10
OrderData,set Price,cluster-10
OrderData,set Quantity,cluster-10
OrderData,set Symbol,cluster-10
OrderData,set Total,cluster-10
OrderData,get Completion Date,cluster-10
OrderData,get Open Date,cluster-10
ExplicitGC,do Get,cluster-0
ExplicitGC,do Post,cluster-0
ExplicitGC,get Servlet Info,cluster-0
ExplicitGC,init,cluster-0
PingBean,get Msg,cluster-8
PingBean,set Msg,cluster-8
PingCDIBean,get Bean Manger Via CD ICurrent,cluster-2
PingCDIBean,get Bean Manger Via JN DI,cluster-2
PingCDIBean,hello,cluster-2
PingCDIJSFBean,get Hit Count,cluster-2
OrderDataJSF,get All Order,cluster-6
OrderDataJSF,get All Orders,cluster-6
OrderDataJSF,get Order,cluster-6
OrderDataJSF,get Order Data,cluster-6
OrderDataJSF,Order Data JS F,cluster-6
OrderDataJSF,set All Orders,cluster-6
OrderDataJSF,set Order Data,cluster-6
QuoteData,get Change,cluster-10
QuoteData,get Change HT ML,cluster-10
QuoteData,get Company Name,cluster-10
QuoteData,get Gain,cluster-10
QuoteData,get Gain HT ML,cluster-10
QuoteData,get Gain Percent,cluster-10
QuoteData,get Gain Percent HT ML,cluster-10
QuoteData,get High,cluster-10
QuoteData,get Low,cluster-10
QuoteData,get Open,cluster-10
QuoteData,get Price,cluster-10
QuoteData,get Range,cluster-10
QuoteData,get Symbol,cluster-10
QuoteData,get Volume,cluster-10
QuoteData,Quote Data,cluster-10
QuoteData,Quote Data,cluster-10
QuoteData,set Change,cluster-10
QuoteData,set Company Name,cluster-10
QuoteData,set Gain,cluster-10
QuoteData,set Gain Percent,cluster-10
QuoteData,set High,cluster-10
QuoteData,set Low,cluster-10
QuoteData,set Open,cluster-10
QuoteData,set Price,cluster-10
QuoteData,set Range,cluster-10
QuoteData,set Symbol,cluster-10
QuoteData,set Volume,cluster-10
TradeAppJSF,get Address,cluster-6
TradeAppJSF,get Ccn,cluster-6
TradeAppJSF,get Cpassword,cluster-6
TradeAppJSF,get Email,cluster-6
TradeAppJSF,get Fullname,cluster-6
TradeAppJSF,get Money,cluster-6
TradeAppJSF,get Password,cluster-6
TradeAppJSF,get Results,cluster-6
TradeAppJSF,get User ID,cluster-6
TradeAppJSF,login,cluster-6
TradeAppJSF,logout,cluster-6
TradeAppJSF,register,cluster-6
TradeAppJSF,set Address,cluster-6
TradeAppJSF,set Ccn,cluster-6
TradeAppJSF,set Cpassword,cluster-6
TradeAppJSF,set Email,cluster-6
TradeAppJSF,set Fullname,cluster-6
TradeAppJSF,set Money,cluster-6
TradeAppJSF,set Password,cluster-6
TradeAppJSF,set Results,cluster-6
TradeAppJSF,set User ID,cluster-6
TradeAppJSF,update Profile,cluster-6
PingEJBLocal,get Msg,cluster-2
PingEJBLocalDecorator,get Msg,cluster-2
PingInterceptor,method Interceptor,cluster-2
PingJDBCRead,do Get,cluster-6
PingJDBCRead,do Post,cluster-6
PingJDBCRead,get Servlet Info,cluster-6
PingJDBCRead,init,cluster-6
PingJDBCRead2JSP,do Get,cluster-6
PingJDBCRead2JSP,do Post,cluster-6
PingJDBCRead2JSP,get Servlet Info,cluster-6
PingJDBCRead2JSP,init,cluster-6
TradeConfigServlet,do Config Display,cluster-6
TradeConfigServlet,do Config Update,cluster-6
TradeConfigServlet,do Reset Trade,cluster-6
TradeConfigServlet,init,cluster-6
TradeConfigServlet,service,cluster-6
PingServlet2Include,do Get,cluster-8
PingServlet2Include,do Post,cluster-8
PingServlet2Include,init,cluster-8
PingServlet2Jsp,do Get,cluster-2
PingServlet2Jsp,do Post,cluster-2
PingServlet2PDF,do Get,cluster-2
PingServlet2PDF,do Post,cluster-2
PingServlet2Servlet,do Get,cluster-2
PingServlet2Servlet,do Post,cluster-2
Handler,destroy,cluster-8
Handler,init,cluster-8
Listener,close Connection,cluster-0
Listener,Listener,cluster-0
Listener,on All Data Read,cluster-0
Listener,on Data Available,cluster-0
Listener,on Error,cluster-0
PingServlet2ServletRcv,do Get,cluster-8
PingServlet2ServletRcv,do Post,cluster-8
PingServlet2ServletRcv,init,cluster-8
PingServlet30Async,do Get,cluster-0
PingServlet30Async,do Post,cluster-0
PingServlet30Async,get Servlet Info,cluster-0
PingServlet30Async,init,cluster-0
PingServlet31Async,do Get,cluster-0
PingServlet31Async,do Post,cluster-0
PingServlet31Async,get Servlet Info,cluster-0
PingServlet31Async,init,cluster-0
PingServlet2IncludeRcv,do Get,cluster-2
PingServlet2IncludeRcv,do Post,cluster-2
PingServlet2JNDI,do Get,cluster-0
PingServlet2JNDI,do Post,cluster-0
PingServlet2JNDI,get Servlet Info,cluster-0
PingServlet2JNDI,init,cluster-0
PingServlet31AsyncRead,do Get,cluster-0
PingServlet31AsyncRead,do Post,cluster-0
PingServlet31AsyncRead,get Servlet Info,cluster-0
PingServlet31AsyncRead,init,cluster-0
ReadListenerImpl,on All Data Read,cluster-0
ReadListenerImpl,on Data Available,cluster-0
ReadListenerImpl,on Error,cluster-0
ReadListenerImpl,Read Listener Impl,cluster-0
WriteListenerImpl,on Error,cluster-0
WriteListenerImpl,on Write Possible,cluster-0
WriteListenerImpl,Write Listener Impl,cluster-0
PingServletCDI,do Get,cluster-8
PingServletCDI,init,cluster-8
PingServletCDIBeanManagerViaCDICurrent,do Get,cluster-8
PingServletCDIBeanManagerViaCDICurrent,init,cluster-8
PingServletCDIBeanManagerViaJNDI,do Get,cluster-8
PingServletCDIBeanManagerViaJNDI,init,cluster-8
PingServlet2Session2Entity,do Get,cluster-6
PingServlet2Session2Entity,do Post,cluster-6
PingServlet2Session2Entity,get Servlet Info,cluster-6
PingServlet2Session2Entity,init,cluster-6
PingServlet2Session2Entity2JSP,do Get,cluster-6
PingServlet2Session2Entity2JSP,do Post,cluster-6
PingServlet2Session2Entity2JSP,get Servlet Info,cluster-6
PingServlet2Session2Entity2JSP,init,cluster-6
PingServlet2Session2EntityCollection,do Get,cluster-6
PingServlet2Session2EntityCollection,do Post,cluster-6
PingServlet2Session2EntityCollection,get Servlet Info,cluster-6
PingServlet2Session2EntityCollection,init,cluster-6
PingServlet2SessionLocal,do Get,cluster-0
PingServlet2SessionLocal,do Post,cluster-0
PingServlet2SessionLocal,get Servlet Info,cluster-0
PingServlet2SessionLocal,init,cluster-0
PingServlet2SessionRemote,do Get,cluster-0
PingServlet2SessionRemote,do Post,cluster-0
PingServlet2SessionRemote,get Servlet Info,cluster-0
PingServlet2SessionRemote,init,cluster-0
PingServlet2TwoPhase,do Get,cluster-6
PingServlet2TwoPhase,do Post,cluster-6
PingServlet2TwoPhase,get Servlet Info,cluster-6
PingServlet2TwoPhase,init,cluster-6
JsonEncoder,destroy,cluster-0
JsonEncoder,encode,cluster-0
JsonEncoder,init,cluster-0
ActionDecoder,Action Decoder,cluster-0
ActionDecoder,decode,cluster-0
ActionDecoder,destroy,cluster-0
ActionDecoder,init,cluster-0
ActionDecoder,will Decode,cluster-0
ActionMessage,Action Message,cluster-0
ActionMessage,do Decoding,cluster-0
ActionMessage,get Decoded Action,cluster-0
JsonDecoder,decode,cluster-0
JsonDecoder,destroy,cluster-0
JsonDecoder,init,cluster-0
JsonDecoder,will Decode,cluster-0
